timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_gb,num_task_slots_used,avg_rocksdb_block_cache_hit_rate
1774374389.962,,,0,
1774374394.962,,,0,
1774374399.962,,,0,
1774374404.962,,,0,
1774374409.962,,,0,
1774374414.962,,,0,
1774374419.962,,,0,
1774374424.962,0,0,2,
1774374429.962,0,0.1550000011920929,2,
1774374434.962,1731.5333333333333,0.1550000011920929,2,NaN
1774374439.962,3338.116666666667,0.1550000011920929,2,0.9637425188059373
1774374444.962,4722.366666666667,0.1550000011920929,2,0.9751369627148359
1774374449.962,5785.15,0.1550000011920929,2,0.9808963530450947
1774374454.962,6865.266666666666,0.1550000011920929,2,0.9823437654972184
1774374459.962,7365.316666666667,0.1550000011920929,2,0.9734920925758391
1774374464.962,7865.116666666667,0.1550000011920929,2,0.9685049736167628
1774374469.962,8410.65,0.1550000011920929,2,0.9654448609665933
1774374474.962,8967.516666666666,0.1550000011920929,2,0.9631484751300254
1774374479.962,9564.566666666668,0.1550000011920929,2,0.948798924420835
1774374484.962,10329.966666666667,0.1550000011920929,2,0.9508519813783755
1774374489.962,10921.55,0.1550000011920929,2,0.950104458477755
1774374494.962,9746.183333333332,0.1550000011920929,2,0.9487156445813912
1774374499.962,8923.133333333333,0.1550000011920929,2,0.9482352229738606
1774374504.962,8262.983333333334,0.1550000011920929,2,0.9438010999561788
1774374509.962,7776.3,0.1550000011920929,2,0.9373674710515348
1774374514.962,7234.083333333333,0.1550000011920929,2,0.9381240198322635
1774374519.962,7285.7,0.1550000011920929,2,0.9393499467026357
1774374524.962,7247.933333333333,0.1550000011920929,2,0.9383343734881913
1774374529.962,7277.933333333333,0.1550000011920929,2,0.9392746548463887
1774374534.962,7091,0.1550000011920929,2,0.9476735744290957
1774374539.962,6885.866666666667,0.1550000011920929,2,0.9450408014330259
1774374544.962,6520.3,0.1550000011920929,2,0.9449322622947549
1774374549.962,6250.416666666667,0.1550000011920929,2,0.9440576411937679
1774374554.962,6115.683333333333,0.1550000011920929,2,0.9442025060528161
1774374559.962,5704.75,0.1550000011920929,2,0.9308245621070238
1774374564.962,5397.35,0.1550000011920929,2,0.9200990377721128
1774374569.962,5407.383333333333,0.1550000011920929,2,0.9212013207179339
1774374574.962,5450.733333333334,0.1550000011920929,2,0.9210734713812719
1774374579.962,5404.633333333333,0.1550000011920929,2,0.9215708573150824
