timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_managed_memory_total_bytes,total_slots_used
1774211156,396.25,150323856.0,665719939.0,4.0
1774211161,396.25,150323856.0,665719939.0,4.0
1774211166,652.1833333333333,150323856.0,665719939.0,4.0
1774211171,652.1833333333333,150323856.0,665719939.0,4.0
1774211176,912.8333333333334,150323856.0,665719939.0,4.0
1774211181,912.8333333333334,150323856.0,665719939.0,4.0
1774211186,1167.4833333333333,150323856.0,665719939.0,4.0
1774211191,1167.4833333333333,150323856.0,665719939.0,4.0
1774211196,1426.8833333333334,150323856.0,665719939.0,4.0
1774211201,1426.8833333333334,150323856.0,665719939.0,4.0
1774211206,1543.7666666666667,150323856.0,665719939.0,4.0
1774211211,1543.7666666666667,150323856.0,665719939.0,4.0
1774211216,1543.7666666666667,150323856.0,665719939.0,4.0
1774211221,1545.1,150323856.0,665719939.0,4.0
1774211226,1545.1,150323856.0,665719939.0,4.0
1774211231,1543.65,150323856.0,665719939.0,4.0
1774211236,1543.65,150323856.0,665719939.0,4.0
1774211241,1541.7166666666667,150323856.0,665719939.0,4.0
1774211246,1541.7166666666667,150323856.0,665719939.0,4.0
1774211251,1542.1833333333334,150323856.0,665719939.0,4.0
1774211256,1542.1833333333334,150323856.0,665719939.0,4.0
1774211261,1543.9166666666667,150323856.0,665719939.0,4.0
1774211266,1543.9166666666667,150323856.0,665719939.0,4.0
1774211271,1548.1833333333334,150323856.0,665719939.0,4.0
1774211276,1548.1833333333334,150323856.0,665719939.0,4.0
1774211281,1542.05,150323856.0,665719939.0,4.0
1774211286,1542.05,150323856.0,665719939.0,4.0
1774211291,1542.05,150323856.0,665719939.0,4.0
1774211296,1549.35,150323856.0,665719939.0,4.0
1774211301,1549.35,150323856.0,665719939.0,4.0
1774211306,1549.5166666666667,150323856.0,665719939.0,4.0
1774211311,1549.5166666666667,150323856.0,665719939.0,4.0
1774211316,1549.65,150323856.0,665719939.0,4.0
1774211321,1549.65,150323856.0,665719939.0,4.0
1774211326,1549.65,150323856.0,665719939.0,4.0
1774211331,1549.65,0.0,665719939.0,7.0
1774211336,0.0,35389440.0,1331439878.0,7.0
1774211341,0.0,100401152.0,1331439878.0,7.0
1774211346,419.0666666666666,100401152.0,1331439878.0,7.0
1774211351,419.0666666666666,100401152.0,1331439878.0,7.0
1774211356,1192.25,100401152.0,1331439878.0,7.0
1774211361,1192.25,100401152.0,1331439878.0,7.0
1774211366,1811.6833333333334,100401152.0,1331439878.0,7.0
1774211371,1811.6833333333334,100401152.0,1331439878.0,7.0
1774211376,1811.6833333333334,100401152.0,1331439878.0,7.0
1774211381,1811.6833333333334,100401152.0,1331439878.0,7.0
1774211386,2414.7,100401152.0,1331439878.0,7.0
1774211391,2414.7,100401152.0,1331439878.0,7.0
1774211396,2414.7,100401152.0,1331439878.0,7.0
1774211401,2414.7,100401152.0,1331439878.0,7.0
1774211406,1995.6333333333332,100401152.0,1331439878.0,7.0
1774211411,1995.6333333333332,100401152.0,1331439878.0,7.0
1774211416,1995.6333333333332,100401152.0,1331439878.0,7.0
1774211421,1222.45,100401152.0,1331439878.0,7.0
1774211426,1222.45,100401152.0,1331439878.0,7.0
1774211431,1065.1999999999998,100401152.0,1331439878.0,7.0
1774211436,1065.1999999999998,100401152.0,1331439878.0,7.0
1774211441,1187.3,100401152.0,1331439878.0,7.0
1774211446,1187.3,100401152.0,1331439878.0,7.0
1774211451,737.1833333333333,100401152.0,1331439878.0,7.0
1774211456,737.1833333333333,100401152.0,1331439878.0,7.0
1774211461,737.1833333333333,100401152.0,1331439878.0,7.0
1774211466,737.1833333333333,100401152.0,1331439878.0,7.0
1774211471,1099.1499999999999,100401152.0,1331439878.0,7.0
1774211476,1099.1499999999999,100401152.0,1331439878.0,7.0
1774211481,1714.5666666666666,100401152.0,1331439878.0,7.0
1774211486,1714.5666666666666,100401152.0,1331439878.0,7.0
1774211491,977.3833333333333,100401152.0,1331439878.0,7.0
1774211496,977.3833333333333,100401152.0,1331439878.0,7.0
1774211501,977.3833333333333,100401152.0,1331439878.0,7.0
1774211506,977.3833333333333,100401152.0,1331439878.0,7.0
1774211511,977.3833333333333,100401152.0,1331439878.0,7.0
1774211516,977.3833333333333,100401152.0,1331439878.0,7.0
1774211521,977.3833333333333,100401152.0,1331439878.0,8.0
1774211526,977.3833333333333,0.0,1331439878.0,8.0
1774211531,0.0,0.0,1331439878.0,10.0
1774211536,0.0,145489920.0,1997159817.0,10.0
1774211541,418.5333333333333,145489920.0,1997159817.0,10.0
1774211546,418.5333333333333,149422080.0,1997159817.0,10.0
1774211551,418.5333333333333,149422080.0,1997159817.0,10.0
1774211556,1185.3833333333332,149422080.0,1997159817.0,10.0
1774211561,1185.3833333333332,149422080.0,1997159817.0,10.0
1774211566,1637.6666666666665,149422080.0,1997159817.0,10.0
1774211571,1637.6666666666665,149422080.0,1997159817.0,10.0
1774211576,1965.7166666666665,149422080.0,1997159817.0,10.0
1774211581,1965.7166666666665,149422080.0,1997159817.0,10.0
1774211586,2632.7166666666667,149422080.0,1997159817.0,10.0
1774211591,2632.7166666666667,149422080.0,1997159817.0,10.0
1774211596,2459.616666666667,149422080.0,1997159817.0,10.0
1774211601,2459.616666666667,149422080.0,1997159817.0,10.0
1774211606,2361.016666666667,149422080.0,1997159817.0,10.0
1774211611,2361.016666666667,149422080.0,1997159817.0,10.0
1774211616,2432.133333333333,149422080.0,1997159817.0,10.0
1774211621,2432.133333333333,149422080.0,1997159817.0,10.0
1774211626,2114.366666666667,149422080.0,1997159817.0,10.0
1774211631,2114.366666666667,149422080.0,1997159817.0,10.0
1774211636,2213.366666666667,149422080.0,1997159817.0,10.0
1774211641,2213.366666666667,149422080.0,1997159817.0,10.0
1774211646,1641.2833333333333,149422080.0,1997159817.0,10.0
1774211651,1641.2833333333333,149422080.0,1997159817.0,10.0
1774211656,2033.3833333333332,149422080.0,1997159817.0,10.0
1774211661,2033.3833333333332,149422080.0,1997159817.0,10.0
1774211666,1482.0666666666666,149422080.0,1997159817.0,10.0
1774211671,1482.0666666666666,149422080.0,1997159817.0,10.0
1774211676,1043.2166666666667,149422080.0,1997159817.0,10.0
1774211681,1043.2166666666667,149422080.0,1997159817.0,10.0
1774211686,1467.0166666666669,149422080.0,1997159817.0,10.0
