timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_gb,num_task_slots_used,avg_rocksdb_block_cache_hit_rate
1774202529,0,0,2,
1774202534,0,0.1550000011920929,2,
1774202539,1858.6,0.1550000011920929,2,NaN
1774202544,4370.05,0.1550000011920929,2,0.885705368289638
1774202549,6100.433333333333,0.1550000011920929,2,0.9670272753853223
1774202554,7559.066666666667,0.1550000011920929,2,0.9750766300112563
1774202559,9075.883333333333,0.1550000011920929,2,0.9397975678753812
1774202564,10374.483333333334,0.1550000011920929,2,0.9531141902709969
1774202569,11756.4,0.1550000011920929,2,0.9536728844851772
1774202574,13044.833333333334,0.1550000011920929,2,0.9549903208337569
1774202579,14138.05,0.1550000011920929,2,0.9558251399624821
1774202584,15136.633333333333,0.1550000011920929,2,0.9578854565531139
1774202589,16147.7,0.1550000011920929,2,0.9606649678437084
1774202594,17056.233333333334,0.1550000011920929,2,0.9356681309655076
1774202599,16287.716666666667,0.1550000011920929,2,0.9415816142831608
1774202604,15027.833333333334,0.1550000011920929,2,0.9412623756183023
1774202609,14760.283333333333,0.1550000011920929,2,0.9393213644581162
1774202614,14678.383333333333,0.1550000011920929,2,0.9485740938017969
1774202619,14239.216666666667,0.1550000011920929,2,0.9457416211572963
1774202624,14069,0.1550000011920929,2,0.9479899906908908
1774202629,13552.333333333334,0.1550000011920929,2,0.9219010646633592
1774202634,13101.383333333333,0.1550000011920929,2,0.9155642767703938
1774202639,13079.9,0.1550000011920929,2,0.9150111225250384
1774202644,13403.266666666666,0.1550000011920929,2,0.9104004391052111
1774202649,13590.216666666667,0.1550000011920929,2,0.9306010702737565
1774202654,13932.416666666666,0.1550000011920929,2,0.9278088453757912
1774202659,13817.516666666666,0.1550000011920929,2,0.9297783255635166
1774202664,13640.9,0.1550000011920929,2,0.9230882864458703
1774202669,13049.566666666668,0.1550000011920929,2,0.8996382846346317
1774202674,12742.35,0.1550000011920929,2,0.903401655752169
1774202679,12723.383333333333,0.1550000011920929,2,0.8970686814776578
1774202684,12748.516666666666,0.1550000011920929,2,0.920267956361777
1774202689,12793.4,0.1550000011920929,2,0.926224891610837
1774202694,13071.233333333334,0.1550000011920929,2,0.9250759669719864
1774202699,12978.9,0.1550000011920929,2,0.9278028942697456
1774202704,12709.933333333332,0.1550000011920929,2,0.9219549227694922
1774202709,12461.783333333333,0.1550000011920929,2,0.8917128423759911
1774202714,12067.283333333333,0.1550000011920929,4,0.8929051685147692
1774202719,0,0.462890625,4,0.8931302278183199
1774202724,0,0.462890625,4,NaN
1774202729,7419.15,0.462890625,4,0.3137313298751889
1774202734,11574.8,0.462890625,4,0.4649554178181334
1774202739,15338.216666666667,0.462890625,4,0.932991829472736
1774202744,18796.466666666667,0.462890625,4,0.9438118039496651
1774202749,21648.9,0.462890625,4,0.9444437800675185
1774202754,24529,0.462890625,4,0.9338608430847228
1774202759,26567.433333333334,0.462890625,4,0.9040155773249886
1774202764,29190.166666666668,0.462890625,4,0.9473907657214394
1774202769,32559.35,0.462890625,4,0.9440543785471437
1774202774,36084.88333333333,0.462890625,4,0.9458976304886358
1774202779,38880.48333333333,0.462890625,4,0.9486783943419442
1774202784,41463.13333333333,0.462890625,4,0.9508657516495043
1774202789,36721.88333333333,0.462890625,4,0.9539369095572215
1774202794,35073.48333333333,0.462890625,4,0.9571418980010082
1774202799,33796.8,0.462890625,4,0.9566498976965023
1774202804,32175.983333333334,0.462890625,4,0.9415048969586584
1774202809,31462.033333333333,0.462890625,4,0.933849886658713
1774202814,30917.466666666667,0.462890625,4,0.9484438240544814
1774202819,32224.75,0.462890625,4,0.9449829567025106
1774202824,32715.35,0.462890625,4,0.94293368838855
1774202829,32068.183333333334,0.462890625,4,0.9434713353665609
1774202834,30984.566666666666,0.462890625,4,0.9429796459212442
1774202839,30537.9,0.462890625,4,0.9439739834066672
1774202844,30165.066666666666,0.462890625,4,0.9436143056402506
1774202849,29578.733333333334,0.462890625,4,0.9362324706850093
1774202854,28963.733333333334,0.462890625,4,0.921519629481693
1774202859,28140.333333333332,0.462890625,4,0.9185173950239822
1774202864,28217.916666666668,0.462890625,4,0.9203429507234717
1774202869,29226.266666666666,0.462890625,4,0.9160418653214254
1774202874,30046.45,0.462890625,4,0.9158595513921122
1774202879,28631.3,0.462890625,4,0.9146496498271083
1774202884,28582.533333333333,0.462890625,4,0.915704954245073
1774202889,28025.583333333332,0.462890625,4,0.9156393240083103
1774202894,28149.633333333335,0.462890625,4,0.9165000450918956
1774202899,,0,4,0.9103859886344352
1774202904,,0,10,0.9112780486494473
1774202909,0,1.234375,10,0.928110282452736
1774202914,0,1.234375,10,NaN
1774202919,8861.55,1.234375,10,NaN
1774202924,21087.550000000003,1.234375,10,0.4494578414188181
1774202929,29421.2,1.234375,10,0.733184673372482
1774202934,37754.649999999994,1.234375,10,0.9499261009950669
1774202939,46089.58333333333,1.234375,10,0.9647116695327773
1774202944,53767.55,1.234375,10,0.9694938666244569
1774202949,62309.28333333333,1.234375,10,0.9559915197170243
1774202954,67840.45,1.234375,10,0.9349272981353436
1774202959,68876.36666666667,1.234375,10,0.9281412242472373
1774202964,73905.06666666667,1.234375,10,0.9357824056929658
1774202969,80336.71666666667,1.234375,10,0.941854415191315
1774202974,84844.6,1.234375,10,0.9432635550562498
1774202979,84597.1,1.234375,10,0.9442927642483926
1774202984,77853.56666666668,1.234375,10,0.9459982459759197
1774202989,72560.55,1.234375,10,0.9469591200306791
1774202994,71195.51666666666,1.234375,10,0.9469432934928506
1774202999,68456.01666666666,1.234375,10,0.9451949670353312
1774203004,62474.13333333333,1.234375,10,0.9506552035199828
1774203009,57672.95,1.234375,10,0.963358675665853
1774203014,58360.1,1.234375,10,0.9699357058373463
1774203019,60536.066666666666,1.234375,10,0.9678438152076055
1774203024,56954.15,1.234375,10,0.9573690844206095
1774203029,51378.83333333333,1.234375,10,0.9549608844897721
1774203034,47151.11666666667,1.234375,10,0.9450305576015734
