timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_gb,num_task_slots_used,avg_rocksdb_block_cache_hit_rate
1774362460.494,,,0,
1774362465.494,,,0,
1774362470.494,,,0,
1774362475.494,,,0,
1774362480.494,,,0,
1774362485.494,,,0,
1774362490.494,,,0,
1774362495.494,,,0,
1774362500.494,,,0,
1774362505.494,,,0,
1774362510.494,,,0,
1774362515.494,,,0,
1774362520.494,,,0,
1774362525.494,,,0,
1774362530.494,,,0,
1774362535.494,,,0,
1774362540.494,,,0,
1774362545.494,,,0,
1774362550.494,,,0,
1774362555.494,,,0,
1774362560.494,,,0,
1774362565.494,,,0,
1774362570.494,,,0,
1774362575.494,,,0,
1774362580.494,,,0,
1774362585.494,,,0,
1774362590.494,,,0,
1774362595.494,,,0,
1774362600.494,,,0,
1774362605.494,,,0,
1774362610.494,,,0,
1774362615.494,,0,0,
1774362620.494,0,0,0,
1774362625.494,24.35,0.1550000011920929,2,
1774362630.494,2121.733333333333,0.1550000011920929,2,NaN
1774362635.494,3459.616666666667,0.1550000011920929,2,0.966557626957157
1774362640.494,4666.066666666667,0.1550000011920929,2,0.9759140065997974
1774362645.494,5551.983333333334,0.1550000011920929,2,0.9823458977295344
1774362650.494,6534.8,0.1550000011920929,2,0.9872190752316948
1774362655.494,7255.566666666667,0.1550000011920929,2,0.9881253388333232
1774362660.494,8114.65,0.1550000011920929,2,0.9901955680496989
1774362665.494,8882.4,0.1550000011920929,2,0.9917311832083707
1774362670.494,9450.15,0.1550000011920929,2,0.9782171534746875
1774362675.494,10170.516666666666,0.1550000011920929,2,0.9793783019704287
1774362680.494,11028.65,0.1550000011920929,2,0.9810148035397779
1774362685.494,11657.883333333333,0.1550000011920929,2,0.9805309782388184
1774362690.494,10429.766666666666,0.1550000011920929,2,0.9811991381328093
1774362695.494,10001.366666666667,0.1550000011920929,2,0.9824846127893733
1774362700.494,9484.383333333333,0.1550000011920929,2,0.9829833536274997
1774362705.494,9355.266666666666,0.1550000011920929,2,0.9833168867429479
1774362710.494,9096.65,0.1550000011920929,2,0.9841081590610624
1774362715.494,8975.516666666666,0.1550000011920929,2,0.9836967254002585
1774362720.494,8773.083333333334,0.1550000011920929,2,0.9838538213889366
1774362725.494,8648.683333333332,0.1550000011920929,2,0.9929981221871835
1774362730.494,8599.033333333333,0.1550000011920929,2,0.9858429659544365
1774362735.494,8438.333333333334,0.1550000011920929,2,0.9766133314715734
1774362740.494,8259,0.1550000011920929,2,0.9778341550601102
1774362745.494,8399.683333333332,0.1550000011920929,2,0.9783798844939043
1774362750.494,8192.383333333333,0.1550000011920929,2,0.9767157464413482
1774362755.494,8050.15,0.1550000011920929,2,0.975812854470241
1774362760.494,8190.016666666666,0.1550000011920929,2,0.9745988552739167
1774362765.494,8045.35,0.1550000011920929,2,0.9732647901627353
1774362770.494,8049.966666666666,0.1550000011920929,2,0.9728318902782305
1774362775.494,8201.15,0.1550000011920929,2,0.9719099773112646
1774362780.494,8098.616666666667,0.1550000011920929,2,0.9702569491901603
1774362785.494,8037.183333333333,0.1550000011920929,2,0.9783239639795073
1774362790.494,8127.916666666667,0.1550000011920929,2,0.9889637338873285
1774362795.494,8208.716666666667,0.1550000011920929,2,0.9877928882907283
1774362800.494,7978.75,0.1550000011920929,2,0.9644497373341644
1774362805.494,7785.133333333333,0.1550000011920929,2,0.9613251771628933
