timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1773713433,5780.7,166429984.0,5.0
1773713438,5780.7,166429984.0,5.0
1773713443,10922.383333333333,166429984.0,5.0
1773713448,10922.383333333333,166429984.0,5.0
1773713453,15748.583333333334,166429984.0,5.0
1773713458,15748.583333333334,166429984.0,5.0
1773713463,20673.816666666666,166429984.0,5.0
1773713468,20673.816666666666,166429984.0,5.0
1773713473,25760.583333333336,166429984.0,5.0
1773713478,25760.583333333336,166429984.0,5.0
1773713483,30115.533333333336,166429984.0,5.0
1773713488,30115.533333333336,166429984.0,5.0
1773713493,30036.000000000004,166429984.0,5.0
1773713498,29853.65,166429984.0,5.0
1773713503,29669.11666666667,166429984.0,5.0
1773713508,29269.716666666667,166429984.0,5.0
1773713513,29182.61666666667,166429984.0,5.0
1773713518,28985.333333333336,166429984.0,5.0
1773713523,28623.633333333335,166429984.0,5.0
1773713528,27820.100000000002,166429984.0,5.0
1773713533,27624.983333333334,166429984.0,5.0
1773713538,27194.983333333334,166429984.0,5.0
1773713543,27194.983333333334,166429984.0,5.0
1773713548,24888.166666666668,166429984.0,5.0
1773713553,24888.166666666668,166429984.0,5.0
1773713558,23039.383333333335,166429984.0,5.0
1773713563,23039.383333333335,166429984.0,5.0
1773713568,21613.38333333333,166429984.0,5.0
1773713573,21613.38333333333,166429984.0,5.0
1773713578,21288.816666666666,166429984.0,5.0
1773713583,21288.816666666666,166429984.0,5.0
1773713588,19485.65,166429984.0,5.0
1773713593,19485.65,166429984.0,5.0
1773713598,21954.816666666666,166429984.0,5.0
1773713603,21954.816666666666,166429984.0,7.0
1773713608,15143.966666666667,166429984.0,7.0
1773713613,0.0,0.0,7.0
1773713618,3726.1499999999996,0.0,7.0
1773713623,7326.150000000001,0.0,7.0
1773713628,12162.683333333334,0.0,7.0
1773713633,16162.683333333334,0.0,7.0
1773713638,19679.95,0.0,7.0
1773713643,23679.95,0.0,7.0
1773713648,27546.216666666667,0.0,7.0
1773713653,31546.216666666667,0.0,7.0
1773713658,31546.216666666667,0.0,7.0
1773713663,40256.26666666666,0.0,7.0
1773713668,40256.26666666666,0.0,7.0
1773713673,46672.899999999994,0.0,7.0
1773713678,46672.899999999994,0.0,7.0
1773713683,45031.28333333333,0.0,7.0
1773713688,45031.28333333333,0.0,7.0
1773713693,43659.25,0.0,7.0
1773713698,43659.25,0.0,7.0
1773713703,44208.0,0.0,7.0
1773713708,44208.0,0.0,7.0
1773713713,44494.7,0.0,7.0
1773713718,44494.7,0.0,7.0
1773713723,43417.25,0.0,7.0
1773713728,43621.75,0.0,7.0
1773713733,43070.399999999994,0.0,7.0
1773713738,42459.11666666667,0.0,7.0
1773713743,41964.41666666667,0.0,7.0
1773713748,40866.38333333333,0.0,7.0
1773713753,39856.48333333334,0.0,7.0
1773713758,39157.200000000004,0.0,7.0
1773713763,39157.200000000004,0.0,7.0
1773713768,38889.26666666666,0.0,7.0
1773713773,38889.26666666666,0.0,7.0
1773713778,37985.2,0.0,7.0
1773713783,37985.2,0.0,7.0
1773713788,34611.9,0.0,8.0
1773713793,34611.9,0.0,8.0
1773713798,0.0,169869312.0,10.0
1773713803,46.75,169869312.0,10.0
1773713808,568.2833333333333,169869312.0,10.0
1773713813,568.2833333333333,169869312.0,10.0
1773713818,1007.9833333333333,169869312.0,10.0
1773713823,1007.9833333333333,169869312.0,10.0
1773713828,1538.8833333333334,169869312.0,10.0
1773713833,1538.8833333333334,169869312.0,10.0
1773713838,1747.7,169869312.0,10.0
1773713843,1747.7,169869312.0,10.0
1773713848,2069.1,169869312.0,10.0
1773713853,2069.1,169869312.0,10.0
1773713858,2199.0333333333333,169869312.0,10.0
1773713863,2199.0333333333333,169869312.0,10.0
1773713868,1840.3833333333334,169869312.0,10.0
1773713873,1840.3833333333334,169869312.0,10.0
1773713878,1668.2833333333333,169869312.0,10.0
1773713883,1668.2833333333333,169869312.0,10.0
1773713888,1408.8000000000002,169869312.0,10.0
1773713893,1408.8000000000002,169869312.0,10.0
