timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1773152672,1308.7333333333333,166429984.0,4.0
1773152677,1308.7333333333333,166429984.0,4.0
1773152682,2194.75,166429984.0,4.0
1773152687,2194.75,166429984.0,4.0
1773152692,3198.5,166429984.0,4.0
1773152697,3198.5,166429984.0,4.0
1773152702,3198.5,166429984.0,4.0
1773152707,4082.9666666666667,166429984.0,4.0
1773152712,4082.9666666666667,166429984.0,4.0
1773152717,5577.583333333333,166429984.0,4.0
1773152722,5577.583333333333,166429984.0,4.0
1773152727,5604.333333333333,166429984.0,4.0
1773152732,5604.333333333333,166429984.0,4.0
1773152737,5604.333333333333,166429984.0,4.0
1773152742,5605.016666666666,166429984.0,4.0
1773152747,5605.016666666666,166429984.0,4.0
1773152752,5523.55,166429984.0,4.0
1773152757,5523.55,166429984.0,4.0
1773152762,5641.883333333333,166429984.0,4.0
1773152767,5641.883333333333,166429984.0,4.0
1773152772,5509.05,166429984.0,4.0
1773152777,5509.05,166429984.0,4.0
1773152782,5535.483333333334,166429984.0,4.0
1773152787,5535.483333333334,166429984.0,4.0
1773152792,5564.85,166429984.0,4.0
1773152797,5564.85,166429984.0,4.0
1773152802,5564.85,166429984.0,4.0
1773152807,5613.616666666667,166429984.0,4.0
1773152812,5613.616666666667,166429984.0,4.0
1773152817,5461.766666666666,166429984.0,4.0
1773152822,5461.766666666666,166429984.0,4.0
1773152827,5090.8,166429984.0,4.0
1773152832,5090.8,166429984.0,4.0
1773152837,4884.0,166429984.0,4.0
1773152842,4884.0,166429984.0,4.0
1773152847,4884.0,166429984.0,4.0
1773152852,4884.0,0.0,6.0
1773152857,0.0,0.0,6.0
1773152862,0.0,497025024.0,6.0
1773152867,2366.95,497025024.0,6.0
1773152872,2366.95,497025024.0,6.0
1773152877,2366.95,497025024.0,6.0
1773152882,4198.45,497025024.0,6.0
1773152887,4198.45,497025024.0,6.0
1773152892,6050.583333333333,497025024.0,6.0
1773152897,6050.583333333333,497025024.0,6.0
1773152902,8964.766666666666,497025024.0,6.0
1773152907,8964.766666666666,497025024.0,6.0
1773152912,10679.383333333333,497025024.0,6.0
1773152917,10679.383333333333,497025024.0,6.0
1773152922,11066.816666666668,497025024.0,6.0
1773152927,11066.816666666668,497025024.0,6.0
1773152932,10425.316666666668,497025024.0,6.0
1773152937,10425.316666666668,497025024.0,6.0
1773152942,9840.35,497025024.0,6.0
1773152947,9840.35,497025024.0,6.0
1773152952,9159.7,497025024.0,6.0
1773152957,9159.7,497025024.0,6.0
1773152962,8922.416666666666,497025024.0,6.0
1773152967,8922.416666666666,497025024.0,6.0
1773152972,8825.5,497025024.0,6.0
1773152977,8825.5,497025024.0,6.0
1773152982,8861.783333333333,497025024.0,6.0
1773152987,8861.783333333333,497025024.0,6.0
1773152992,8861.783333333333,497025024.0,6.0
1773152997,8940.75,497025024.0,6.0
1773153002,8940.75,497025024.0,6.0
1773153007,9036.533333333333,497025024.0,6.0
1773153012,9036.533333333333,497025024.0,6.0
1773153017,9822.183333333332,497025024.0,6.0
1773153022,9822.183333333332,497025024.0,6.0
1773153027,9718.633333333333,497025024.0,6.0
1773153032,9718.633333333333,497025024.0,6.0
1773153037,9803.983333333334,497025024.0,6.0
1773153042,9803.983333333334,497025024.0,6.0
1773153047,10107.883333333333,497025024.0,6.0
1773153052,10107.883333333333,497025024.0,6.0
1773153057,10107.883333333333,497025024.0,6.0
1773153062,10393.883333333333,497025024.0,6.0
1773153067,10393.883333333333,497025024.0,6.0
1773153072,10533.75,497025024.0,6.0
1773153077,10533.75,497025024.0,6.0
1773153082,10540.0,497025024.0,6.0
1773153087,10540.0,497025024.0,6.0
1773153092,10521.85,497025024.0,6.0
1773153097,10521.85,497025024.0,6.0
1773153102,10454.683333333332,497025024.0,6.0
1773153107,10454.683333333332,497025024.0,6.0
1773153112,10351.45,497025024.0,6.0
1773153117,10351.45,497025024.0,6.0
1773153122,10454.566666666668,497025024.0,6.0
1773153127,10454.566666666668,497025024.0,6.0
1773153132,10454.566666666668,497025024.0,6.0
1773153137,10162.7,497025024.0,6.0
1773153142,10162.7,497025024.0,6.0
1773153147,9463.083333333334,497025024.0,6.0
1773153152,9463.083333333334,497025024.0,6.0
1773153157,9414.666666666666,497025024.0,6.0
1773153162,9414.666666666666,497025024.0,6.0
1773153167,9566.75,497025024.0,6.0
1773153172,9566.75,497025024.0,6.0
1773153177,9251.65,497025024.0,6.0
1773153182,9251.65,497025024.0,6.0
1773153187,9372.183333333332,497025024.0,6.0
1773153192,9372.183333333332,497025024.0,6.0
1773153197,9384.333333333334,497025024.0,6.0
1773153202,9384.333333333334,497025024.0,6.0
1773153207,9724.966666666667,497025024.0,6.0
1773153212,9724.966666666667,497025024.0,6.0
1773153217,9724.966666666667,497025024.0,6.0
1773153222,9560.333333333334,497025024.0,6.0
1773153227,9560.333333333334,497025024.0,6.0
1773153232,9305.083333333334,497025024.0,6.0
1773153237,9305.083333333334,497025024.0,6.0
1773153242,8739.716666666667,497025024.0,6.0
1773153247,8739.716666666667,497025024.0,6.0
1773153252,8782.166666666666,497025024.0,6.0
1773153257,8782.166666666666,497025024.0,6.0
1773153262,9067.966666666667,497025024.0,6.0
1773153267,9067.966666666667,497025024.0,6.0
1773153272,9244.333333333334,497025024.0,6.0
1773153277,9244.333333333334,497025024.0,6.0
1773153282,9280.75,497025024.0,6.0
1773153287,9280.75,497025024.0,6.0
1773153292,9724.7,497025024.0,6.0
1773153297,9724.7,497025024.0,6.0
1773153302,9724.7,497025024.0,6.0
1773153307,10466.533333333333,497025024.0,6.0
1773153312,10466.533333333333,497025024.0,6.0
1773153317,10509.183333333332,497025024.0,6.0
1773153322,10509.183333333332,497025024.0,6.0
1773153327,10442.2,497025024.0,6.0
1773153332,10442.2,497025024.0,6.0
1773153337,10448.533333333333,497025024.0,6.0
1773153342,10448.533333333333,497025024.0,6.0
1773153347,10466.583333333334,497025024.0,6.0
1773153352,10466.583333333334,497025024.0,6.0
1773153357,10411.833333333334,497025024.0,6.0
1773153362,10411.833333333334,497025024.0,6.0
1773153367,10326.9,497025024.0,6.0
1773153372,10326.9,497025024.0,6.0
1773153377,10326.9,497025024.0,6.0
1773153382,10211.1,497025024.0,6.0
1773153387,10211.1,497025024.0,6.0
1773153392,10235.483333333334,497025024.0,6.0
1773153397,10235.483333333334,497025024.0,6.0
1773153402,10296.2,497025024.0,6.0
1773153407,10296.2,497025024.0,6.0
1773153412,10636.933333333332,497025024.0,6.0
1773153417,10636.933333333332,497025024.0,6.0
1773153422,10691.583333333334,497025024.0,6.0
1773153427,10691.583333333334,497025024.0,6.0
1773153432,10357.3,497025024.0,6.0
1773153437,10357.3,497025024.0,6.0
1773153442,9980.15,497025024.0,6.0
1773153447,9980.15,497025024.0,6.0
1773153452,9804.15,497025024.0,6.0
1773153457,9804.15,497025024.0,6.0
1773153462,9663.916666666666,497025024.0,6.0
1773153467,9663.916666666666,497025024.0,6.0
1773153472,9597.316666666668,497025024.0,6.0
1773153477,9597.316666666668,497025024.0,6.0
1773153482,9597.316666666668,497025024.0,6.0
1773153487,9584.966666666667,497025024.0,6.0
1773153492,9584.966666666667,497025024.0,6.0
1773153497,9876.75,497025024.0,6.0
1773153502,9876.75,497025024.0,6.0
1773153507,10071.383333333333,497025024.0,6.0
1773153512,10071.383333333333,497025024.0,6.0
1773153517,10186.716666666667,497025024.0,6.0
1773153522,10186.716666666667,497025024.0,6.0
1773153527,10187.0,497025024.0,6.0
1773153532,10187.0,497025024.0,6.0
1773153537,10241.433333333332,497025024.0,6.0
1773153542,10241.433333333332,497025024.0,6.0
1773153547,10114.033333333333,497025024.0,6.0
1773153552,10114.033333333333,497025024.0,6.0
1773153557,10253.866666666667,497025024.0,6.0
1773153562,10253.866666666667,497025024.0,6.0
1773153567,10253.866666666667,497025024.0,6.0
1773153572,10278.2,497025024.0,6.0
1773153577,10278.2,497025024.0,6.0
1773153582,10028.85,497025024.0,6.0
1773153587,10028.85,497025024.0,6.0
1773153592,9499.85,497025024.0,6.0
1773153597,9499.85,497025024.0,6.0
1773153602,9073.85,497025024.0,6.0
1773153607,9073.85,497025024.0,6.0
1773153612,8569.133333333333,497025024.0,6.0
1773153617,8569.133333333333,497025024.0,6.0
1773153622,7973.366666666667,497025024.0,6.0
1773153627,7973.366666666667,497025024.0,6.0
1773153632,7790.833333333333,497025024.0,6.0
1773153637,7790.833333333333,497025024.0,6.0
1773153642,7778.683333333333,497025024.0,6.0
1773153647,7778.683333333333,497025024.0,6.0
1773153652,7845.783333333334,497025024.0,6.0
1773153657,7845.783333333334,497025024.0,6.0
1773153662,8417.4,497025024.0,6.0
1773153667,8417.4,497025024.0,6.0
1773153672,8417.4,497025024.0,6.0
1773153677,8751.766666666666,497025024.0,6.0
1773153682,8751.766666666666,497025024.0,6.0
1773153687,9220.0,497025024.0,6.0
1773153692,9220.0,497025024.0,6.0
1773153697,9694.5,497025024.0,6.0
1773153702,9694.5,497025024.0,6.0
1773153707,10174.85,497025024.0,6.0
1773153712,10174.85,497025024.0,6.0
1773153717,10240.1,497025024.0,6.0
1773153722,10240.1,497025024.0,6.0
1773153727,10126.116666666667,497025024.0,6.0
1773153732,10126.116666666667,497025024.0,6.0
1773153737,9980.483333333334,497025024.0,6.0
1773153742,9980.483333333334,497025024.0,6.0
1773153747,10059.416666666666,497025024.0,6.0
1773153752,10059.416666666666,497025024.0,6.0
1773153757,9907.6,497025024.0,6.0
1773153762,9907.6,497025024.0,6.0
1773153767,10029.116666666667,497025024.0,6.0
1773153772,10029.116666666667,497025024.0,6.0
1773153777,10029.116666666667,497025024.0,6.0
1773153782,10115.733333333334,497025024.0,6.0
1773153787,10115.733333333334,497025024.0,6.0
1773153792,10320.416666666666,497025024.0,6.0
1773153797,10320.416666666666,497025024.0,6.0
1773153802,10637.0,497025024.0,6.0
1773153807,10637.0,497025024.0,6.0
1773153812,10649.35,497025024.0,6.0
1773153817,10649.35,497025024.0,6.0
1773153822,10529.033333333333,497025024.0,6.0
1773153827,10529.033333333333,497025024.0,6.0
1773153832,10272.483333333334,497025024.0,6.0
1773153837,10272.483333333334,497025024.0,6.0
1773153842,10272.483333333334,497025024.0,6.0
1773153847,10321.1,497025024.0,6.0
1773153852,10321.1,497025024.0,6.0
1773153857,9822.35,497025024.0,6.0
1773153862,9822.35,497025024.0,6.0
1773153867,9700.383333333333,497025024.0,6.0
