timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1773019490,5180.866666666667,166429984.0,5.0
1773019495,5180.866666666667,166429984.0,5.0
1773019500,9560.283333333333,166429984.0,5.0
1773019505,9560.283333333333,166429984.0,5.0
1773019510,14238.416666666668,166429984.0,5.0
1773019515,14238.416666666668,166429984.0,5.0
1773019520,18743.716666666667,166429984.0,5.0
1773019525,18743.716666666667,166429984.0,5.0
1773019530,23055.86666666667,166429984.0,5.0
1773019535,23055.86666666667,166429984.0,5.0
1773019540,26563.733333333337,166429984.0,5.0
1773019545,26563.733333333337,166429984.0,5.0
1773019550,26270.283333333336,166429984.0,5.0
1773019555,26270.283333333336,166429984.0,5.0
1773019560,26305.833333333336,166429984.0,5.0
1773019565,26388.13333333333,166429984.0,5.0
1773019570,26207.816666666666,166429984.0,5.0
1773019575,25804.05,166429984.0,5.0
1773019580,25181.766666666666,166429984.0,5.0
1773019585,23794.433333333334,166429984.0,5.0
1773019590,23755.800000000003,166429984.0,5.0
1773019595,23674.666666666664,166429984.0,5.0
1773019600,23423.416666666668,166429984.0,5.0
1773019605,22865.533333333333,166429984.0,5.0
1773019610,22865.533333333333,166429984.0,5.0
1773019615,21519.766666666663,166429984.0,5.0
1773019620,21519.766666666663,166429984.0,5.0
1773019625,20905.05,166429984.0,5.0
1773019630,20905.05,166429984.0,5.0
1773019635,19258.38333333333,166429984.0,5.0
1773019640,19258.38333333333,166429984.0,5.0
1773019645,19670.3,166429984.0,5.0
1773019650,19670.3,166429984.0,5.0
1773019655,17757.7,166429984.0,5.0
1773019660,17757.7,166429984.0,5.0
1773019665,0.0,166429984.0,5.0
1773019670,0.0,165675008.0,5.0
1773019675,1366.7,165675008.0,5.0
1773019680,4477.65,165675008.0,5.0
1773019685,5865.449999999999,165675008.0,5.0
1773019690,8937.683333333332,165675008.0,5.0
1773019695,10368.499999999998,165675008.0,5.0
1773019700,13547.099999999999,165675008.0,5.0
1773019705,13547.099999999999,165675008.0,5.0
1773019710,17237.399999999998,165675008.0,5.0
1773019715,17237.399999999998,165675008.0,5.0
1773019720,21812.633333333335,165675008.0,5.0
1773019725,21812.633333333335,165675008.0,5.0
1773019730,26789.6,165675008.0,5.0
1773019735,26789.6,165675008.0,5.0
1773019740,26206.75,165675008.0,5.0
1773019745,26206.75,165675008.0,5.0
1773019750,26081.5,165675008.0,5.0
1773019755,26081.5,165675008.0,5.0
1773019760,25891.066666666666,165675008.0,5.0
1773019765,25891.066666666666,165675008.0,5.0
1773019770,25935.833333333336,165675008.0,5.0
1773019775,25935.833333333336,165675008.0,5.0
1773019780,24358.166666666664,165675008.0,5.0
1773019785,24358.166666666664,165675008.0,5.0
1773019790,24100.266666666666,165675008.0,5.0
1773019795,24100.266666666666,165675008.0,5.0
1773019800,22245.583333333332,165675008.0,5.0
1773019805,22245.583333333332,165675008.0,5.0
1773019810,21505.316666666662,165675008.0,5.0
1773019815,21505.316666666662,165675008.0,5.0
1773019820,20488.233333333334,165675008.0,5.0
1773019825,20488.233333333334,165675008.0,5.0
1773019830,20086.883333333335,165675008.0,5.0
1773019835,19190.183333333334,165675008.0,5.0
1773019840,19339.31666666667,165675008.0,5.0
1773019845,19671.25,165675008.0,5.0
1773019850,19055.033333333333,165675008.0,5.0
1773019855,17682.666666666668,165675008.0,5.0
1773019860,17682.666666666668,165675008.0,5.0
1773019865,17888.88333333333,165675008.0,5.0
1773019870,17888.88333333333,165675008.0,5.0
1773019875,16986.95,165675008.0,5.0
1773019880,16986.95,165675008.0,5.0
1773019885,14004.583333333332,165675008.0,5.0
1773019890,14004.583333333332,165675008.0,5.0
1773019895,14111.366666666667,165675008.0,5.0
1773019900,14111.366666666667,165675008.0,5.0
1773019905,11546.6,165675008.0,5.0
1773019910,11546.6,165675008.0,5.0
1773019915,11695.183333333334,165675008.0,5.0
1773019920,12026.45,165675008.0,5.0
1773019925,11793.533333333333,165675008.0,5.0
1773019930,11276.333333333332,165675008.0,5.0
1773019935,11450.25,165675008.0,5.0
1773019940,11835.683333333334,165675008.0,5.0
1773019945,11099.466666666665,165675008.0,5.0
1773019950,9462.466666666667,165675008.0,5.0
1773019955,9785.050000000001,165675008.0,5.0
1773019960,10498.933333333332,165675008.0,5.0
1773019965,11120.366666666665,165675008.0,5.0
1773019970,12501.516666666666,165675008.0,5.0
1773019975,12854.683333333334,165675008.0,5.0
1773019980,13638.150000000001,165675008.0,5.0
1773019985,13375.75,165675008.0,5.0
1773019990,12793.45,165675008.0,5.0
1773019995,13265.000000000002,165675008.0,5.0
1773020000,14314.700000000003,165675008.0,5.0
1773020005,15162.683333333334,165675008.0,5.0
1773020010,17049.683333333334,165675008.0,5.0
1773020015,16467.300000000003,165675008.0,5.0
1773020020,15174.416666666666,165675008.0,5.0
1773020025,15174.416666666666,165675008.0,5.0
1773020030,13302.016666666668,165675008.0,5.0
1773020035,13302.016666666668,165675008.0,5.0
1773020040,11316.883333333333,165675008.0,5.0
1773020045,11316.883333333333,165675008.0,5.0
1773020050,10965.833333333332,165675008.0,5.0
1773020055,10965.833333333332,165675008.0,5.0
1773020060,10337.533333333333,165675008.0,5.0
1773020065,10337.533333333333,165675008.0,5.0
1773020070,10672.183333333332,165675008.0,5.0
1773020075,10672.183333333332,165675008.0,5.0
1773020080,9668.333333333334,165675008.0,5.0
1773020085,9668.333333333334,165675008.0,5.0
1773020090,8958.55,165675008.0,5.0
1773020095,8958.55,165675008.0,5.0
1773020100,11595.816666666666,165675008.0,5.0
1773020105,11595.816666666666,165675008.0,5.0
1773020110,13262.766666666665,165675008.0,5.0
1773020115,13262.766666666665,165675008.0,5.0
1773020120,13733.25,165675008.0,5.0
1773020125,14782.2,165675008.0,5.0
1773020130,14903.099999999999,165675008.0,5.0
1773020135,15176.55,165675008.0,5.0
1773020140,15957.766666666666,165675008.0,5.0
1773020145,17695.35,165675008.0,5.0
1773020150,17695.35,165675008.0,5.0
1773020155,18690.3,165675008.0,5.0
1773020160,18690.3,165675008.0,5.0
1773020165,16239.316666666666,165675008.0,5.0
1773020170,16239.316666666666,165675008.0,5.0
1773020175,15643.566666666668,165675008.0,5.0
1773020180,15643.566666666668,165675008.0,5.0
1773020185,14877.033333333331,165675008.0,5.0
1773020190,14877.033333333331,165675008.0,5.0
1773020195,12108.083333333336,165675008.0,5.0
1773020200,12108.083333333336,165675008.0,5.0
1773020205,10197.933333333332,165675008.0,5.0
1773020210,10197.933333333332,165675008.0,5.0
1773020215,10599.966666666665,165675008.0,5.0
1773020220,11495.716666666665,165675008.0,5.0
1773020225,11624.116666666667,165675008.0,5.0
1773020230,11910.766666666666,165675008.0,5.0
1773020235,11387.300000000001,165675008.0,5.0
1773020240,10223.716666666667,165675008.0,5.0
1773020245,10176.583333333334,165675008.0,5.0
1773020250,10071.916666666668,165675008.0,5.0
1773020255,10071.916666666668,165675008.0,5.0
1773020260,10906.816666666666,165675008.0,5.0
1773020265,10906.816666666666,165675008.0,5.0
1773020270,12927.116666666665,165675008.0,5.0
1773020275,12927.116666666665,165675008.0,5.0
1773020280,11119.616666666667,165675008.0,5.0
1773020285,11119.616666666667,165675008.0,5.0
1773020290,12852.066666666666,165675008.0,5.0
1773020295,12852.066666666666,165675008.0,5.0
1773020300,13102.0,165675008.0,5.0
1773020305,13102.0,165675008.0,5.0
1773020310,14235.533333333333,165675008.0,5.0
1773020315,14235.533333333333,165675008.0,5.0
1773020320,14587.716666666665,165675008.0,5.0
1773020325,15369.566666666666,165675008.0,5.0
1773020330,15093.716666666667,165675008.0,5.0
1773020335,14480.433333333334,165675008.0,5.0
1773020340,13591.800000000001,165675008.0,5.0
1773020345,11615.766666666666,165675008.0,5.0
1773020350,10947.516666666666,165675008.0,5.0
1773020355,9458.466666666667,165675008.0,5.0
1773020360,9691.4,165675008.0,5.0
1773020365,10212.733333333334,165675008.0,5.0
1773020370,10212.733333333334,165675008.0,5.0
1773020375,11471.983333333334,165675008.0,5.0
1773020380,11471.983333333334,165675008.0,5.0
1773020385,11655.633333333335,165675008.0,5.0
1773020390,11655.633333333335,165675008.0,5.0
1773020395,13565.75,165675008.0,5.0
1773020400,13565.75,165675008.0,5.0
1773020405,16290.716666666665,165675008.0,5.0
1773020410,16290.716666666665,165675008.0,5.0
1773020415,16535.36666666667,165675008.0,5.0
1773020420,16535.36666666667,165675008.0,5.0
1773020425,15845.416666666668,165675008.0,5.0
1773020430,15845.416666666668,165675008.0,5.0
1773020435,14002.033333333333,165675008.0,5.0
1773020440,14002.033333333333,165675008.0,5.0
1773020445,13700.550000000001,165675008.0,5.0
1773020450,13030.966666666667,165675008.0,5.0
1773020455,13117.749999999998,165675008.0,5.0
1773020460,13310.783333333331,165675008.0,5.0
1773020465,13086.666666666666,165675008.0,5.0
1773020470,12589.283333333335,165675008.0,5.0
1773020475,11885.183333333334,165675008.0,5.0
1773020480,10320.166666666666,165675008.0,5.0
1773020485,10320.166666666666,165675008.0,5.0
1773020490,7966.233333333334,165675008.0,5.0
1773020495,7966.233333333334,165675008.0,5.0
1773020500,9561.3,165675008.0,5.0
1773020505,9561.3,165675008.0,5.0
1773020510,8815.983333333334,165675008.0,5.0
1773020515,8815.983333333334,165675008.0,5.0
1773020520,8416.366666666667,165675008.0,5.0
1773020525,8416.366666666667,165675008.0,5.0
1773020530,8815.333333333334,165675008.0,5.0
1773020535,8815.333333333334,165675008.0,5.0
1773020540,9833.300000000001,165675008.0,5.0
1773020545,9833.300000000001,165675008.0,5.0
1773020550,10282.333333333332,165675008.0,5.0
1773020555,11279.55,165675008.0,5.0
1773020560,10544.533333333335,165675008.0,5.0
1773020565,8919.366666666667,165675008.0,5.0
1773020570,9258.583333333332,165675008.0,5.0
1773020575,10009.516666666666,165675008.0,5.0
1773020580,9610.916666666668,165675008.0,5.0
1773020585,8725.4,165675008.0,5.0
1773020590,9316.116666666667,165675008.0,5.0
1773020595,10628.516666666666,165675008.0,5.0
1773020600,11107.599999999999,165675008.0,5.0
1773020605,12172.416666666666,165675008.0,5.0
1773020610,12172.416666666666,165675008.0,5.0
1773020615,10630.949999999999,165675008.0,5.0
1773020620,10630.949999999999,165675008.0,5.0
1773020625,10857.416666666668,165675008.0,5.0
1773020630,10857.416666666668,165675008.0,5.0
1773020635,10670.183333333334,165675008.0,5.0
1773020640,10670.183333333334,165675008.0,5.0
1773020645,9899.333333333334,165675008.0,5.0
1773020650,9899.333333333334,165675008.0,5.0
1773020655,7313.983333333334,165675008.0,5.0
1773020660,7313.983333333334,165675008.0,5.0
1773020665,5650.716666666666,165675008.0,5.0
1773020670,5650.716666666666,165675008.0,5.0
1773020675,6438.316666666666,165675008.0,5.0
1773020680,6438.316666666666,165675008.0,5.0
1773020685,6737.333333333333,165675008.0,5.0
