timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_managed_memory_total_bytes,total_slots_used
1774055081,0.0,166429984.0,665719939.0,2.0
1774055086,0.0,166429984.0,665719939.0,2.0
1774055091,4075.016666666667,166429984.0,665719939.0,2.0
1774055096,4075.016666666667,166429984.0,665719939.0,2.0
1774055101,6543.883333333333,166429984.0,665719939.0,2.0
1774055106,6543.883333333333,166429984.0,665719939.0,2.0
1774055111,8741.766666666666,166429984.0,665719939.0,2.0
1774055116,8741.766666666666,166429984.0,665719939.0,2.0
1774055121,11080.816666666668,166429984.0,665719939.0,2.0
1774055126,11080.816666666668,166429984.0,665719939.0,2.0
1774055131,14360.516666666666,166429984.0,665719939.0,2.0
1774055136,14360.516666666666,166429984.0,665719939.0,2.0
1774055141,14360.516666666666,166429984.0,665719939.0,2.0
1774055146,14200.533333333333,166429984.0,665719939.0,2.0
1774055151,14200.533333333333,166429984.0,665719939.0,2.0
1774055156,12776.283333333333,166429984.0,665719939.0,2.0
1774055161,12776.283333333333,166429984.0,665719939.0,2.0
1774055166,12806.383333333333,166429984.0,665719939.0,2.0
1774055171,12806.383333333333,166429984.0,665719939.0,2.0
1774055176,12613.383333333333,166429984.0,665719939.0,2.0
1774055181,12613.383333333333,166429984.0,665719939.0,2.0
1774055186,11932.466666666667,166429984.0,665719939.0,2.0
1774055191,11932.466666666667,166429984.0,665719939.0,2.0
1774055196,11932.466666666667,166429984.0,665719939.0,2.0
1774055201,11772.616666666667,166429984.0,665719939.0,2.0
1774055206,12141.316666666668,166429984.0,665719939.0,2.0
1774055211,12141.316666666668,166429984.0,665719939.0,2.0
1774055216,12141.316666666668,166429984.0,665719939.0,2.0
1774055221,12104.316666666668,166429984.0,665719939.0,2.0
1774055226,12104.316666666668,166429984.0,665719939.0,2.0
1774055231,11206.9,166429984.0,665719939.0,2.0
1774055236,11206.9,166429984.0,665719939.0,2.0
1774055241,11560.833333333334,166429984.0,665719939.0,2.0
1774055246,11560.833333333334,166429984.0,665719939.0,2.0
1774055251,11802.516666666666,166429984.0,665719939.0,2.0
1774055256,11802.516666666666,166429984.0,665719939.0,2.0
1774055261,11442.15,166429984.0,665719939.0,2.0
1774055266,11442.15,166429984.0,665719939.0,4.0
1774055271,0.0,166429984.0,665719939.0,4.0
1774055276,0.0,12582912.0,665719939.0,4.0
1774055281,389.23333333333335,12582912.0,665719939.0,4.0
1774055286,389.23333333333335,12582912.0,665719939.0,4.0
1774055291,593.1666666666666,12582912.0,665719939.0,4.0
1774055296,593.1666666666666,12582912.0,665719939.0,4.0
1774055301,593.1666666666666,12582912.0,665719939.0,4.0
1774055306,844.85,12582912.0,665719939.0,4.0
1774055311,844.85,12582912.0,665719939.0,4.0
1774055316,987.9333333333333,12582912.0,665719939.0,4.0
1774055321,987.9333333333333,12582912.0,665719939.0,4.0
1774055326,1116.3,12582912.0,665719939.0,4.0
1774055331,1116.3,12582912.0,665719939.0,4.0
1774055336,961.6333333333333,12582912.0,665719939.0,4.0
1774055341,961.6333333333333,12582912.0,665719939.0,4.0
1774055346,878.15,12582912.0,665719939.0,4.0
1774055351,878.15,12582912.0,665719939.0,4.0
1774055356,778.9833333333333,12582912.0,665719939.0,4.0
1774055361,778.9833333333333,12582912.0,665719939.0,4.0
1774055366,735.5,12582912.0,665719939.0,4.0
1774055371,735.5,12582912.0,665719939.0,4.0
1774055376,686.3166666666667,12582912.0,665719939.0,4.0
1774055381,686.3166666666667,12582912.0,665719939.0,4.0
1774055386,686.3166666666667,12582912.0,665719939.0,4.0
