timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_managed_memory_total_bytes,total_slots_used
1774030198,4682.616666666667,166429984.0,1331439878.0,5.0
1774030203,4682.616666666667,166429984.0,1331439878.0,5.0
1774030208,8568.816666666666,166429984.0,1331439878.0,5.0
1774030213,8568.816666666666,166429984.0,1331439878.0,5.0
1774030218,12902.1,166429984.0,1331439878.0,5.0
1774030223,12902.1,166429984.0,1331439878.0,5.0
1774030228,17082.300000000003,166429984.0,1331439878.0,5.0
1774030233,17082.300000000003,166429984.0,1331439878.0,5.0
1774030238,21206.416666666668,166429984.0,1331439878.0,5.0
1774030243,21206.416666666668,166429984.0,1331439878.0,5.0
1774030248,24844.63333333333,166429984.0,1331439878.0,5.0
1774030253,24844.63333333333,166429984.0,1331439878.0,5.0
1774030258,24851.433333333338,166429984.0,1331439878.0,5.0
1774030263,24851.433333333338,166429984.0,1331439878.0,5.0
1774030268,25034.63333333333,166429984.0,1331439878.0,5.0
1774030273,25034.63333333333,166429984.0,1331439878.0,5.0
1774030278,24725.199999999997,166429984.0,1331439878.0,5.0
1774030283,24725.199999999997,166429984.0,1331439878.0,5.0
1774030288,24803.43333333333,166429984.0,1331439878.0,5.0
1774030293,24803.43333333333,166429984.0,1331439878.0,5.0
1774030298,24768.683333333334,166429984.0,1331439878.0,5.0
1774030303,24768.683333333334,166429984.0,1331439878.0,5.0
1774030308,24670.466666666667,166429984.0,1331439878.0,5.0
1774030313,24670.466666666667,166429984.0,1331439878.0,5.0
1774030318,24589.899999999998,166429984.0,1331439878.0,5.0
1774030323,24414.733333333334,166429984.0,1331439878.0,5.0
1774030328,24383.5,166429984.0,1331439878.0,5.0
1774030333,24314.6,166429984.0,1331439878.0,5.0
1774030338,24340.716666666664,166429984.0,1331439878.0,5.0
1774030343,24416.43333333333,166429984.0,1331439878.0,5.0
1774030348,24390.550000000003,166429984.0,1331439878.0,5.0
1774030353,24328.500000000004,166429984.0,1331439878.0,5.0
1774030358,24309.85,166429984.0,1331439878.0,5.0
1774030363,24266.9,166429984.0,1331439878.0,5.0
1774030368,24266.9,166429984.0,1331439878.0,8.0
1774030373,24266.9,0.0,1331439878.0,8.0
1774030378,0.0,0.0,1331439878.0,14.0
1774030383,0.0,704643072.0,2662879756.0,14.0
1774030388,5597.8,704643072.0,2662879756.0,14.0
1774030393,9197.8,880803840.0,2662879756.0,14.0
1774030398,21787.55,880803840.0,2662879756.0,14.0
1774030403,21787.55,880803840.0,2662879756.0,14.0
1774030408,30034.8,880803840.0,2662879756.0,14.0
1774030413,34034.8,880803840.0,2662879756.0,14.0
1774030418,41385.433333333334,880803840.0,2662879756.0,14.0
1774030423,45385.433333333334,880803840.0,2662879756.0,14.0
1774030428,53685.566666666666,880803840.0,2662879756.0,14.0
1774030433,57685.566666666666,880803840.0,2662879756.0,14.0
1774030438,64910.816666666666,880803840.0,2662879756.0,14.0
1774030443,68910.81666666667,880803840.0,2662879756.0,14.0
1774030448,71284.0,880803840.0,2662879756.0,14.0
1774030453,71684.0,880803840.0,2662879756.0,14.0
1774030458,71194.4,880803840.0,2662879756.0,14.0
1774030463,71194.4,880803840.0,2662879756.0,14.0
1774030468,71194.4,880803840.0,2662879756.0,14.0
1774030473,70441.66666666666,880803840.0,2662879756.0,14.0
1774030478,70441.66666666666,880803840.0,2662879756.0,14.0
1774030483,69769.88333333333,880803840.0,2662879756.0,14.0
1774030488,69769.88333333333,880803840.0,2662879756.0,14.0
1774030493,69580.23333333334,880803840.0,2662879756.0,14.0
1774030498,69580.23333333334,880803840.0,2662879756.0,14.0
1774030503,69808.20000000001,880803840.0,2662879756.0,14.0
1774030508,69808.20000000001,880803840.0,2662879756.0,14.0
1774030513,68601.88333333333,880803840.0,2662879756.0,14.0
1774030518,68601.88333333333,880803840.0,2662879756.0,14.0
1774030523,65589.40000000001,880803840.0,2662879756.0,14.0
1774030528,65589.40000000001,880803840.0,2662879756.0,14.0
1774030533,60345.58333333333,880803840.0,2662879756.0,14.0
1774030538,60345.58333333333,880803840.0,2662879756.0,14.0
1774030543,51247.183333333334,880803840.0,2662879756.0,14.0
1774030548,51247.183333333334,880803840.0,2662879756.0,14.0
1774030553,44561.4,880803840.0,2662879756.0,14.0
1774030558,44561.4,880803840.0,2662879756.0,14.0
1774030563,42625.88333333333,880803840.0,2662879756.0,14.0
1774030568,42625.88333333333,880803840.0,2662879756.0,14.0
1774030573,37132.83333333333,880803840.0,2662879756.0,14.0
1774030578,37132.83333333333,880803840.0,2662879756.0,14.0
1774030583,34218.48333333334,880803840.0,2662879756.0,14.0
1774030588,34218.48333333334,880803840.0,2662879756.0,14.0
1774030593,36510.45,880803840.0,2662879756.0,14.0
