timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_managed_memory_total_bytes,total_slots_used
1774025424,4647.816666666667,166429984.0,1331439878.0,5.0
1774025429,4647.816666666667,166429984.0,1331439878.0,5.0
1774025434,8511.566666666666,166429984.0,1331439878.0,5.0
1774025439,8511.566666666666,166429984.0,1331439878.0,5.0
1774025444,12421.65,166429984.0,1331439878.0,5.0
1774025449,12421.65,166429984.0,1331439878.0,5.0
1774025454,16449.600000000002,166429984.0,1331439878.0,5.0
1774025459,16449.600000000002,166429984.0,1331439878.0,5.0
1774025464,20683.55,166429984.0,1331439878.0,5.0
1774025469,20683.55,166429984.0,1331439878.0,5.0
1774025474,24027.649999999998,166429984.0,1331439878.0,5.0
1774025479,24027.649999999998,166429984.0,1331439878.0,5.0
1774025484,24338.11666666667,166429984.0,1331439878.0,5.0
1774025489,24338.11666666667,166429984.0,1331439878.0,5.0
1774025494,24660.999999999996,166429984.0,1331439878.0,5.0
1774025499,24660.999999999996,166429984.0,1331439878.0,5.0
1774025504,24754.833333333336,166429984.0,1331439878.0,5.0
1774025509,24754.833333333336,166429984.0,1331439878.0,5.0
1774025514,24932.216666666667,166429984.0,1331439878.0,5.0
1774025519,24932.216666666667,166429984.0,1331439878.0,5.0
1774025524,24628.216666666664,166429984.0,1331439878.0,5.0
1774025529,24628.216666666664,166429984.0,1331439878.0,5.0
1774025534,24697.766666666666,166429984.0,1331439878.0,5.0
1774025539,24697.766666666666,166429984.0,1331439878.0,5.0
1774025544,24616.716666666667,166429984.0,1331439878.0,5.0
1774025549,24441.63333333333,166429984.0,1331439878.0,5.0
1774025554,24449.266666666663,166429984.0,1331439878.0,5.0
1774025559,24470.066666666666,166429984.0,1331439878.0,5.0
1774025564,24505.800000000003,166429984.0,1331439878.0,5.0
1774025569,24594.350000000002,166429984.0,1331439878.0,5.0
1774025574,24594.350000000002,166429984.0,1331439878.0,5.0
1774025579,24053.633333333335,166429984.0,1331439878.0,5.0
1774025584,24053.633333333335,166429984.0,1331439878.0,5.0
1774025589,24298.36666666667,166429984.0,1331439878.0,5.0
1774025594,24298.36666666667,166429984.0,1331439878.0,6.0
1774025599,24298.36666666667,0.0,1331439878.0,6.0
1774025604,0.0,0.0,1331439878.0,12.0
1774025609,0.0,503316480.0,2662879756.0,12.0
1774025614,4737.266666666666,503316480.0,2662879756.0,12.0
1774025619,7737.266666666666,1342177280.0,2662879756.0,12.0
1774025624,14474.233333333334,1342177280.0,2662879756.0,12.0
1774025629,18474.233333333334,1342177280.0,2662879756.0,12.0
1774025634,24344.666666666668,1342177280.0,2662879756.0,12.0
1774025639,28344.66666666667,1342177280.0,2662879756.0,12.0
1774025644,34831.23333333334,1342177280.0,2662879756.0,12.0
1774025649,38831.23333333334,1342177280.0,2662879756.0,12.0
1774025654,38831.23333333334,1342177280.0,2662879756.0,12.0
1774025659,50539.683333333334,1342177280.0,2662879756.0,12.0
1774025664,50539.683333333334,1342177280.0,2662879756.0,12.0
1774025669,65238.816666666666,1342177280.0,2662879756.0,12.0
1774025674,65238.816666666666,1342177280.0,2662879756.0,12.0
1774025679,65298.83333333333,1342177280.0,2662879756.0,12.0
1774025684,65298.83333333333,1342177280.0,2662879756.0,12.0
1774025689,67431.53333333333,1342177280.0,2662879756.0,12.0
1774025694,67431.53333333333,1342177280.0,2662879756.0,12.0
1774025699,69338.51666666666,1342177280.0,2662879756.0,12.0
1774025704,69338.51666666666,1342177280.0,2662879756.0,12.0
1774025709,71397.06666666667,1342177280.0,2662879756.0,12.0
1774025714,71397.06666666667,1342177280.0,2662879756.0,12.0
1774025719,71690.86666666667,1342177280.0,2662879756.0,12.0
1774025724,71690.86666666667,1342177280.0,2662879756.0,12.0
1774025729,72647.45,1342177280.0,2662879756.0,12.0
1774025734,72647.45,1342177280.0,2662879756.0,12.0
1774025739,74429.95,1342177280.0,2662879756.0,12.0
1774025744,74429.95,1342177280.0,2662879756.0,12.0
1774025749,75561.15,1342177280.0,2662879756.0,12.0
1774025754,75561.15,1342177280.0,2662879756.0,12.0
1774025759,76609.98333333334,1342177280.0,2662879756.0,12.0
1774025764,76609.98333333334,1342177280.0,2662879756.0,12.0
1774025769,76547.55,1342177280.0,2662879756.0,12.0
1774025774,76547.55,1342177280.0,2662879756.0,12.0
1774025779,74447.2,1342177280.0,2662879756.0,12.0
1774025784,74447.2,1342177280.0,2662879756.0,12.0
1774025789,67411.75,1342177280.0,2662879756.0,12.0
1774025794,67411.75,1342177280.0,2662879756.0,12.0
1774025799,62078.11666666667,1342177280.0,2662879756.0,12.0
1774025804,62078.11666666667,1342177280.0,2662879756.0,12.0
1774025809,58996.58333333333,1342177280.0,2662879756.0,12.0
1774025814,58996.58333333333,1342177280.0,2662879756.0,12.0
1774025819,53308.53333333333,1342177280.0,2662879756.0,12.0
1774025824,53308.53333333333,1342177280.0,2662879756.0,12.0
1774025829,44331.63333333333,1342177280.0,2662879756.0,12.0
1774025834,44331.63333333333,1342177280.0,2662879756.0,12.0
1774025839,37046.350000000006,1342177280.0,2662879756.0,12.0
1774025844,37046.350000000006,1342177280.0,2662879756.0,12.0
1774025849,35578.26666666666,1342177280.0,2662879756.0,12.0
1774025854,35578.26666666666,1342177280.0,2662879756.0,12.0
1774025859,34502.48333333333,1342177280.0,2662879756.0,12.0
1774025864,34502.48333333333,1342177280.0,2662879756.0,12.0
1774025869,32845.8,1342177280.0,2662879756.0,12.0
1774025874,32845.8,1342177280.0,2662879756.0,12.0
1774025879,35063.316666666666,1342177280.0,2662879756.0,12.0
1774025884,35063.316666666666,1342177280.0,2662879756.0,12.0
1774025889,35177.86666666667,1342177280.0,2662879756.0,12.0
1774025894,35757.816666666666,1342177280.0,2662879756.0,12.0
1774025899,36058.4,1342177280.0,2662879756.0,12.0
1774025904,36436.083333333336,1342177280.0,2662879756.0,12.0
1774025909,36318.566666666666,1342177280.0,2662879756.0,12.0
1774025914,36061.88333333333,1342177280.0,2662879756.0,12.0
1774025919,39960.533333333326,1342177280.0,2662879756.0,12.0
1774025924,40291.96666666666,1342177280.0,2662879756.0,12.0
1774025929,40291.96666666666,1342177280.0,2662879756.0,12.0
1774025934,40052.95,1342177280.0,2662879756.0,12.0
1774025939,40052.95,1342177280.0,2662879756.0,12.0
1774025944,37393.149999999994,1342177280.0,2662879756.0,12.0
1774025949,37393.149999999994,1342177280.0,2662879756.0,12.0
1774025954,0.0,1845493760.0,6657199390.0,28.0
1774025959,0.0,1845493760.0,6657199390.0,28.0
1774025964,9980.883333333333,3523215360.0,6657199390.0,28.0
1774025969,9980.883333333333,4026531840.0,6657199390.0,28.0
1774025974,25543.050000000003,4026531840.0,6657199390.0,28.0
1774025979,25543.050000000003,4026531840.0,6657199390.0,28.0
1774025984,40500.38333333333,4026531840.0,6657199390.0,28.0
1774025989,40500.38333333333,4026531840.0,6657199390.0,28.0
1774025994,53937.61666666667,4026531840.0,6657199390.0,28.0
1774025999,53937.61666666667,4026531840.0,6657199390.0,28.0
1774026004,69286.90000000001,4026531840.0,6657199390.0,28.0
1774026009,69286.90000000001,4026531840.0,6657199390.0,28.0
1774026014,85523.7,4026531840.0,6657199390.0,28.0
1774026019,85523.7,4026531840.0,6657199390.0,28.0
1774026024,90972.28333333334,4026531840.0,6657199390.0,28.0
1774026029,90972.28333333334,4026531840.0,6657199390.0,28.0
1774026034,91208.16666666667,4026531840.0,6657199390.0,28.0
1774026039,91208.16666666667,4026531840.0,6657199390.0,28.0
1774026044,89890.93333333333,4026531840.0,6657199390.0,28.0
1774026049,89890.93333333333,4026531840.0,6657199390.0,28.0
1774026054,87140.91666666666,4026531840.0,6657199390.0,28.0
1774026059,87140.91666666666,4026531840.0,6657199390.0,28.0
1774026064,86164.31666666667,4026531840.0,6657199390.0,28.0
1774026069,86164.31666666667,4026531840.0,6657199390.0,28.0
1774026074,85660.15,4026531840.0,6657199390.0,28.0
1774026079,85660.15,4026531840.0,6657199390.0,28.0
1774026084,87060.2,4026531840.0,6657199390.0,28.0
1774026089,87060.2,4026531840.0,6657199390.0,28.0
1774026094,86654.98333333334,4026531840.0,6657199390.0,28.0
1774026099,86654.98333333334,4026531840.0,6657199390.0,28.0
1774026104,84076.18333333333,4026531840.0,6657199390.0,28.0
1774026109,84076.18333333333,4026531840.0,6657199390.0,28.0
1774026114,87160.36666666667,4026531840.0,6657199390.0,28.0
1774026119,87160.36666666667,4026531840.0,6657199390.0,28.0
1774026124,86445.9,4026531840.0,6657199390.0,28.0
1774026129,86445.9,4026531840.0,6657199390.0,28.0
1774026134,81436.51666666666,4026531840.0,6657199390.0,28.0
1774026139,81436.51666666666,4026531840.0,6657199390.0,28.0
1774026144,79009.9,4026531840.0,6657199390.0,28.0
1774026149,79009.9,4026531840.0,6657199390.0,28.0
1774026154,81113.75,4026531840.0,6657199390.0,28.0
1774026159,81113.75,4026531840.0,6657199390.0,28.0
1774026164,87197.90000000001,4026531840.0,6657199390.0,28.0
1774026169,87197.90000000001,4026531840.0,6657199390.0,28.0
1774026174,90993.55,4026531840.0,6657199390.0,28.0
1774026179,90993.55,4026531840.0,6657199390.0,28.0
1774026184,93805.63333333333,4026531840.0,6657199390.0,28.0
1774026189,93805.63333333333,4026531840.0,6657199390.0,28.0
1774026194,97974.03333333333,4026531840.0,6657199390.0,28.0
1774026199,97974.03333333333,4026531840.0,6657199390.0,28.0
1774026204,95625.65,4026531840.0,6657199390.0,28.0
1774026209,95625.65,4026531840.0,6657199390.0,28.0
1774026214,88549.45000000001,4026531840.0,6657199390.0,28.0
1774026219,88549.45000000001,4026531840.0,6657199390.0,28.0
1774026224,79052.13333333333,4026531840.0,6657199390.0,28.0
1774026229,79052.13333333333,4026531840.0,6657199390.0,28.0
1774026234,72212.96666666667,4026531840.0,6657199390.0,28.0
1774026239,72212.96666666667,4026531840.0,6657199390.0,28.0
1774026244,68368.96666666667,4026531840.0,6657199390.0,28.0
1774026249,68368.96666666667,4026531840.0,6657199390.0,28.0
1774026254,66213.11666666667,4026531840.0,6657199390.0,28.0
1774026259,66213.11666666667,4026531840.0,6657199390.0,28.0
1774026264,62653.28333333334,4026531840.0,6657199390.0,28.0
1774026269,62653.28333333334,4026531840.0,6657199390.0,28.0
1774026274,61805.13333333333,4026531840.0,6657199390.0,28.0
1774026279,61805.13333333333,4026531840.0,6657199390.0,28.0
1774026284,65823.26666666666,4026531840.0,6657199390.0,28.0
1774026289,65823.26666666666,4026531840.0,6657199390.0,28.0
1774026294,71721.36666666667,4026531840.0,6657199390.0,28.0
1774026299,71721.36666666667,4026531840.0,6657199390.0,28.0
1774026304,75248.63333333333,4026531840.0,6657199390.0,28.0
1774026309,75248.63333333333,4026531840.0,6657199390.0,28.0
1774026314,73926.96666666667,4026531840.0,6657199390.0,28.0
1774026319,73926.96666666667,4026531840.0,6657199390.0,28.0
1774026324,75262.95000000001,4026531840.0,6657199390.0,28.0
1774026329,75262.95000000001,4026531840.0,6657199390.0,28.0
1774026334,80221.88333333333,4026531840.0,6657199390.0,28.0
1774026339,80221.88333333333,4026531840.0,6657199390.0,28.0
1774026344,80906.7,4026531840.0,6657199390.0,28.0
1774026349,80906.7,4026531840.0,6657199390.0,28.0
1774026354,72236.8,4026531840.0,6657199390.0,28.0
1774026359,72236.8,4026531840.0,6657199390.0,28.0
1774026364,66394.66666666666,4026531840.0,6657199390.0,28.0
1774026369,66394.66666666666,4026531840.0,6657199390.0,28.0
1774026374,65408.23333333334,4026531840.0,6657199390.0,28.0
1774026379,65408.23333333334,4026531840.0,6657199390.0,28.0
1774026384,70546.15,4026531840.0,6657199390.0,28.0
1774026389,70580.16666666667,4026531840.0,6657199390.0,28.0
