timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_gb,num_task_slots_used,avg_rocksdb_block_cache_hit_rate
1774324139.376,,0,,0.9085221706846927
1774324144.376,,,,0.9080750232215575
1774324149.376,,,,0.8990005064785411
1774324154.376,,,,0.8720479054303669
1774324159.376,,,,0.8465156301883553
1774324164.376,,,,0.8438693918840257
1774324169.376,,,,0.8407336202584111
1774324174.376,,,0,0.8171605751340197
1774324179.376,,,0,0.8438228607558258
1774324184.376,,,0,0.7097155644481081
1774324189.376,,0,0,
1774324194.376,0,0,4,
1774324199.376,0,0.1550000011920929,4,
1774324204.376,755.2,0.1550000011920929,4,NaN
1774324209.376,1220.7666666666667,0.1550000011920929,4,0.7316051322335689
1774324214.376,1642.3166666666666,0.1550000011920929,4,0.9498098610018358
1774324219.376,2084.1,0.1550000011920929,4,0.9691740387741482
1774324224.376,2563.7166666666667,0.1550000011920929,4,0.9667452914477682
1774324229.376,3025.2166666666667,0.1550000011920929,4,0.9711389342652138
1774324234.376,3467.95,0.1550000011920929,4,0.9755579082155725
1774324239.376,3935.4,0.1550000011920929,4,0.980777063790724
1774324244.376,4347.533333333334,0.1550000011920929,4,0.9822732987410475
1774324249.376,4661.15,0.1550000011920929,4,0.971582036084446
1774324254.376,5134.633333333333,0.1550000011920929,4,0.9730535387521397
1774324259.376,5559.133333333333,0.1550000011920929,4,0.9740542346893645
1774324264.376,5197.433333333333,0.1550000011920929,4,0.9749064389308778
1774324269.376,5104,0.1550000011920929,4,0.9736811108418814
1774324274.376,5011.266666666666,0.1550000011920929,4,0.9641713229127725
1774324279.376,5037.733333333334,0.1550000011920929,4,0.9661427773120984
1774324284.376,5069.05,0.1550000011920929,4,0.9664340782836565
1774324289.376,4917.65,0.1550000011920929,4,0.959033955094813
1774324294.376,4663.45,0.1550000011920929,4,0.9352329688558724
1774324299.376,4415,0.1550000011920929,4,0.9148568713769261
1774324304.376,4197.5,0.1550000011920929,4,0.9067930134609606
1774324309.376,4133.233333333334,0.1550000011920929,4,0.8916271414950535
1774324314.376,4134,0.1550000011920929,4,0.891891561851264
1774324319.376,4177.883333333333,0.1550000011920929,4,0.8855366632442374
1774324324.376,4234.4,0.1550000011920929,4,0.8939997171970695
1774324329.376,4336.666666666667,0.1550000011920929,4,0.9118483193082944
1774324334.376,4476.416666666667,0.1550000011920929,4,0.9142210065001911
1774324339.376,4482.216666666666,0.1550000011920929,4,0.9137616089005018
1774324344.376,4445.883333333333,0.1550000011920929,4,0.9219822899481295
1774324349.376,4628.266666666666,0.1550000011920929,4,0.9455993206021389
1774324354.376,4938.666666666667,0.1550000011920929,4,0.9635012331492951
1774324359.376,5218.316666666667,0.1550000011920929,4,0.9765609182241521
1774324364.376,5510.266666666666,0.1550000011920929,4,0.990525950240734
1774324369.376,5711.05,0.1550000011920929,4,0.990650544849773
1774324374.376,5692.85,0.1550000011920929,4,0.9911905993861495
1774324379.376,,0,4,0.9906428666400745
1774324384.376,,0,4,0.9894745290482361
1774324389.376,0,0.154296875,6,0.9921734262443991
1774324394.376,251.71666666666667,0.462890625,6,NaN
1774324399.376,1069.7833333333333,0.462890625,6,NaN
1774324404.376,2287,0.462890625,6,NaN
1774324409.376,3185.116666666667,0.462890625,6,NaN
1774324414.376,4021.5333333333333,0.462890625,6,0.9200499500777946
1774324419.376,5073.15,0.462890625,6,0.9719612158373662
1774324424.376,5823.483333333334,0.462890625,6,0.9648810279627446
1774324429.376,6587.55,0.462890625,6,0.9415405871409314
1774324434.376,7426.083333333333,0.462890625,6,0.9298616163792929
1774324439.376,8253.05,0.462890625,6,0.9311679308302787
1774324444.376,9068.05,0.462890625,6,0.937462492972007
1774324449.376,10083.733333333334,0.462890625,6,0.943221027364993
1774324454.376,10555.766666666666,0.462890625,6,0.9382893100195522
1774324459.376,10546.5,0.462890625,6,0.931409661019893
1774324464.376,10065.3,0.462890625,6,0.9272276391238965
1774324469.376,9690.283333333333,0.462890625,6,0.9265811884641375
1774324474.376,9711.4,0.462890625,6,0.911212161696721
1774324479.376,9298.583333333334,0.462890625,6,0.902669828422411
1774324484.376,9217.15,0.462890625,6,0.8930015011966259
1774324489.376,9189.083333333334,0.462890625,6,0.895395965376932
1774324494.376,9190,0.462890625,6,0.8990415352054474
1774324499.376,9153.6,0.462890625,6,0.8982342802263796
1774324504.376,9366.5,0.462890625,6,0.9048765179355058
1774324509.376,9354.233333333334,0.462890625,6,0.9136372630420355
1774324514.376,9700.916666666666,0.462890625,6,0.9269885398878573
1774324519.376,9603.85,0.462890625,6,0.9342329105627002
