timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1773100276,5330.016666666666,166429984.0,5.0
1773100281,5330.016666666666,166429984.0,5.0
1773100286,10110.033333333333,166429984.0,5.0
1773100291,10110.033333333333,166429984.0,5.0
1773100296,14708.4,166429984.0,5.0
1773100301,14708.4,166429984.0,5.0
1773100306,19323.066666666666,166429984.0,5.0
1773100311,19323.066666666666,166429984.0,5.0
1773100316,23823.4,166429984.0,5.0
1773100321,23823.4,166429984.0,5.0
1773100326,27893.45,166429984.0,5.0
1773100331,27893.45,166429984.0,5.0
1773100336,27657.300000000003,166429984.0,5.0
1773100341,27657.300000000003,166429984.0,5.0
1773100346,26934.600000000002,166429984.0,5.0
1773100351,26934.600000000002,166429984.0,5.0
1773100356,27132.300000000003,166429984.0,5.0
1773100361,27132.300000000003,166429984.0,5.0
1773100366,26483.7,166429984.0,5.0
1773100371,26483.7,166429984.0,5.0
1773100376,26028.366666666665,166429984.0,5.0
1773100381,25018.966666666664,166429984.0,5.0
1773100386,24963.466666666664,166429984.0,5.0
1773100391,24843.1,166429984.0,5.0
1773100396,24285.6,166429984.0,5.0
1773100401,23053.300000000003,166429984.0,5.0
1773100406,22890.833333333332,166429984.0,5.0
1773100411,22539.399999999998,166429984.0,5.0
1773100416,22539.399999999998,166429984.0,5.0
1773100421,21058.91666666667,166429984.0,5.0
1773100426,21058.91666666667,166429984.0,5.0
1773100431,17990.649999999998,166429984.0,5.0
1773100436,17990.649999999998,166429984.0,5.0
1773100441,19417.61666666667,166429984.0,5.0
1773100446,19417.61666666667,166429984.0,8.0
1773100451,0.0,166429984.0,5.0
1773100456,0.0,165675008.0,5.0
1773100461,3097.5,165675008.0,5.0
1773100466,3097.5,497025024.0,5.0
1773100471,9591.833333333332,497025024.0,5.0
1773100476,9591.833333333332,497025024.0,5.0
1773100481,15414.75,497025024.0,5.0
1773100486,15414.75,497025024.0,5.0
1773100491,18363.216666666667,497025024.0,5.0
1773100496,20246.75,497025024.0,5.0
1773100501,23807.733333333334,497025024.0,5.0
1773100506,25671.516666666666,497025024.0,5.0
1773100511,27421.5,497025024.0,5.0
1773100516,29157.716666666667,497025024.0,5.0
1773100521,29131.833333333332,497025024.0,5.0
1773100526,29205.116666666665,497025024.0,5.0
1773100531,28910.399999999998,497025024.0,5.0
1773100536,29037.116666666665,497025024.0,5.0
1773100541,26578.283333333333,497025024.0,5.0
1773100546,26319.933333333334,497025024.0,5.0
1773100551,26319.933333333334,497025024.0,5.0
1773100556,24641.01666666667,497025024.0,5.0
1773100561,24641.01666666667,497025024.0,5.0
1773100566,23258.9,497025024.0,5.0
1773100571,23258.9,497025024.0,5.0
1773100576,24668.63333333333,497025024.0,5.0
1773100581,24668.63333333333,497025024.0,5.0
1773100586,22342.4,497025024.0,5.0
1773100591,22342.4,497025024.0,5.0
1773100596,20685.966666666667,497025024.0,5.0
1773100601,20685.966666666667,497025024.0,5.0
1773100606,21021.25,497025024.0,5.0
1773100611,21021.25,497025024.0,5.0
1773100616,21209.566666666666,497025024.0,5.0
1773100621,21196.949999999997,497025024.0,5.0
1773100626,20567.716666666667,497025024.0,5.0
1773100631,20584.95,497025024.0,5.0
1773100636,18825.566666666666,497025024.0,5.0
1773100641,18466.083333333336,497025024.0,5.0
1773100646,17972.233333333334,497025024.0,5.0
1773100651,18008.5,497025024.0,5.0
1773100656,18008.5,497025024.0,5.0
1773100661,18719.983333333334,497025024.0,5.0
1773100666,18719.983333333334,497025024.0,5.0
1773100671,19159.35,497025024.0,5.0
1773100676,19159.35,497025024.0,5.0
1773100681,19060.050000000003,497025024.0,5.0
1773100686,19060.050000000003,497025024.0,5.0
1773100691,18209.85,497025024.0,5.0
1773100696,18209.85,497025024.0,5.0
1773100701,18782.283333333333,497025024.0,5.0
1773100706,18782.283333333333,497025024.0,5.0
1773100711,20843.283333333333,497025024.0,5.0
1773100716,20843.283333333333,497025024.0,5.0
1773100721,19401.86666666667,497025024.0,5.0
1773100726,19401.86666666667,497025024.0,5.0
1773100731,18889.8,497025024.0,5.0
1773100736,18889.8,497025024.0,5.0
1773100741,19479.266666666666,497025024.0,5.0
1773100746,19479.266666666666,497025024.0,5.0
1773100751,18675.6,497025024.0,5.0
1773100756,17248.5,497025024.0,5.0
1773100761,17261.333333333332,497025024.0,5.0
1773100766,17669.683333333334,497025024.0,5.0
1773100771,17181.433333333334,497025024.0,5.0
1773100776,16864.0,497025024.0,5.0
1773100781,16243.033333333333,497025024.0,5.0
