timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1773148671,15181.466666666667,166429984.0,6.0
1773148676,15181.466666666667,166429984.0,6.0
1773148681,29564.966666666667,166429984.0,6.0
1773148686,29564.966666666667,166429984.0,6.0
1773148691,51797.416666666664,166429984.0,6.0
1773148696,51797.416666666664,166429984.0,6.0
1773148701,66303.65,166429984.0,6.0
1773148706,66303.65,166429984.0,6.0
1773148711,81274.16666666667,166429984.0,6.0
1773148716,81274.16666666667,166429984.0,6.0
1773148721,88097.85,166429984.0,6.0
1773148726,88097.85,166429984.0,6.0
1773148731,88100.66666666667,166429984.0,6.0
1773148736,88883.13333333333,166429984.0,6.0
1773148741,88432.15,166429984.0,6.0
1773148746,88621.3,166429984.0,6.0
1773148751,88616.53333333334,166429984.0,6.0
1773148756,88826.3,166429984.0,6.0
1773148761,88826.3,166429984.0,6.0
1773148766,89247.51666666666,166429984.0,6.0
1773148771,89247.51666666666,166429984.0,6.0
1773148776,89096.7,166429984.0,6.0
1773148781,89096.7,166429984.0,6.0
1773148786,89089.88333333333,166429984.0,6.0
1773148791,89089.88333333333,166429984.0,6.0
1773148796,89371.45,166429984.0,6.0
1773148801,89371.45,166429984.0,6.0
1773148806,89428.90000000001,166429984.0,6.0
1773148811,89428.90000000001,166429984.0,6.0
1773148816,89438.7,166429984.0,6.0
1773148821,89438.7,166429984.0,6.0
1773148826,89621.63333333333,166429984.0,6.0
1773148831,89621.63333333333,166429984.0,6.0
1773148836,89659.38333333333,166429984.0,6.0
1773148841,89654.8,166429984.0,8.0
1773148846,61677.75,166429984.0,8.0
1773148851,5439.033333333333,331350016.0,8.0
1773148856,10436.133333333333,331350016.0,8.0
1773148861,20172.65,331350016.0,8.0
1773148866,25203.433333333334,331350016.0,8.0
1773148871,35199.916666666664,331350016.0,8.0
1773148876,40200.85,331350016.0,8.0
1773148881,50200.899999999994,331350016.0,8.0
1773148886,55186.816666666666,331350016.0,8.0
1773148891,65148.433333333334,331350016.0,8.0
1773148896,65148.433333333334,331350016.0,8.0
1773148901,80061.48333333334,331350016.0,8.0
1773148906,80061.48333333334,331350016.0,8.0
1773148911,89719.45,331350016.0,8.0
1773148916,89719.45,331350016.0,8.0
1773148921,89962.0,331350016.0,8.0
1773148926,89962.0,331350016.0,8.0
1773148931,89557.78333333333,331350016.0,8.0
1773148936,89557.78333333333,331350016.0,8.0
1773148941,89662.38333333333,331350016.0,8.0
1773148946,89662.38333333333,331350016.0,8.0
